state,frequency,pct
00001000011011001100,3,6.0E-6
00001000011101001100,6,1.2E-5
00001000011111001100,4,8.0E-6
00001000100001001100,1,2.0E-6
00001000100101001100,1,2.0E-6
00001000100111001100,1,2.0E-6
00001000101001001100,3,6.0E-6
00001000101011001100,1,2.0E-6
00001000101101001100,2,4.0E-6
00001000101111001100,1,2.0E-6
00001000110011001100,3,6.0E-6
00001000110101001100,2,4.0E-6
00001000110111001100,4,8.0E-6
00001000111011001100,4,8.0E-6
00001000111101001100,2,4.0E-6
00001000111111001100,5,1.0E-5
00001001000001001100,1,2.0E-6
00001001000011001100,2,4.0E-6
00001001000101001100,5,1.0E-5
00001001000111001100,1,2.0E-6
00001001001001001100,3,6.0E-6
00001001001011001100,2,4.0E-6
00001001001101001100,2,4.0E-6
00001001001111001100,2,4.0E-6
00001001010011001100,6,1.2E-5
00001001010101001100,2,4.0E-6
00001001010111001100,1,2.0E-6
00001001011001001100,1,2.0E-6
00001001011101001100,1,2.0E-6
00001001100001001100,3,6.0E-6
00001001100011001100,2,4.0E-6
00001001100101001100,4,8.0E-6
00001001100111001100,4,8.0E-6
00001001101001001100,5,1.0E-5
00001001101011001100,3,6.0E-6
00001001101101001100,5,1.0E-5
00001001101111001100,1,2.0E-6
00001001110001001100,7,1.4E-5
00001001110011001100,2,4.0E-6
00001001110101001100,1,2.0E-6
00001001110111001100,1,2.0E-6
00001001111001001100,3,6.0E-6
00001001111011001100,4,8.0E-6
00001001111101001100,2,4.0E-6
00001001111111001100,1,2.0E-6
00001010000001001100,1,2.0E-6
00001010000011001100,4,8.0E-6
00001010000101001100,3,6.0E-6
00001010000111001100,3,6.0E-6
00001010001001001100,2,4.0E-6
00001010001011001100,3,6.0E-6
00001010001101001100,3,6.0E-6
00001010001111001100,3,6.0E-6
00001010010001001100,1,2.0E-6
00001010010011001100,6,1.2E-5
00001010010101001100,2,4.0E-6
00001010010111001100,2,4.0E-6
00001010011001001100,6,1.2E-5
00001010011011001100,3,6.0E-6
00001010011101001100,4,8.0E-6
00001010011111001100,3,6.0E-6
00001010100001001100,2,4.0E-6
00001010100011001100,4,8.0E-6
00001010100101001100,1,2.0E-6
00001010100111001100,4,8.0E-6
00001010101001001100,3,6.0E-6
00001010101011001100,1,2.0E-6
00001010101101001100,2,4.0E-6
00001010101111001100,1,2.0E-6
00001010110001001100,4,8.0E-6
00001010110011001100,1,2.0E-6
00001010110101001100,5,1.0E-5
00001010110111001100,3,6.0E-6
00001010111001001100,2,4.0E-6
00001010111011001100,4,8.0E-6
00001010111101001100,3,6.0E-6
00001011000011001100,5,1.0E-5
00001011000101001100,3,6.0E-6
00001011000111001100,3,6.0E-6
00001011001001001100,4,8.0E-6
00001011001011001100,2,4.0E-6
00001011001101001100,4,8.0E-6
00001011001111001100,3,6.0E-6
00001011010001001100,2,4.0E-6
00001011010011001100,3,6.0E-6
00001011010101001100,2,4.0E-6
00001011010111001100,1,2.0E-6
00001011011011001100,5,1.0E-5
00001011011101001100,2,4.0E-6
00001011011111001100,3,6.0E-6
00001011100001001100,2,4.0E-6
00001011100011001100,2,4.0E-6
00001011100101001100,4,8.0E-6
00001011100111001100,4,8.0E-6
00001011101001001100,2,4.0E-6
00001011101011001100,4,8.0E-6
00001011101101001100,4,8.0E-6
00001011101111001100,5,1.0E-5
00001011110001001100,1,2.0E-6
00001011110011001100,3,6.0E-6
00001011110101001100,5,1.0E-5
00001011110111001100,4,8.0E-6
00001011111001001100,5,1.0E-5
00001011111011001100,6,1.2E-5
00001011111101001100,1,2.0E-6
00001011111111001100,4,8.0E-6
00001100000001001100,2,4.0E-6
00001100000011001100,7,1.4E-5
00001100000101001100,2,4.0E-6
00001100000111001100,2,4.0E-6
00001100001001001100,3,6.0E-6
00001100001011001100,2,4.0E-6
00001100001101001100,2,4.0E-6
00001100001111001100,4,8.0E-6
00001100010001001100,1,2.0E-6
00001100010111001100,3,6.0E-6
00001100011001001100,4,8.0E-6
00001100011011001100,4,8.0E-6
00001100011101001100,1,2.0E-6
00001100011111001100,2,4.0E-6
00001100100001001100,1,2.0E-6
00001100100011001100,2,4.0E-6
00001100100101001100,2,4.0E-6
00001100100111001100,5,1.0E-5
00001100101001001100,8,1.6E-5
00001100101011001100,4,8.0E-6
00001100101101001100,3,6.0E-6
00001100101111001100,4,8.0E-6
00001100110001001100,1,2.0E-6
00001100110011001100,3,6.0E-6
00001100110111001100,1,2.0E-6
00001100111001001100,2,4.0E-6
00001100111011001100,1,2.0E-6
00001100111111001100,1,2.0E-6
00001101000001001100,2,4.0E-6
00001101000011001100,4,8.0E-6
00001101000101001100,1,2.0E-6
00001101000111001100,3,6.0E-6
00001101001001001100,1,2.0E-6
00001101001011001100,2,4.0E-6
00001101001101001100,2,4.0E-6
00001101001111001100,2,4.0E-6
00001101010001001100,4,8.0E-6
00001101010011001100,2,4.0E-6
00001101010101001100,2,4.0E-6
00001101010111001100,3,6.0E-6
00001101011001001100,1,2.0E-6
00001101011011001100,8,1.6E-5
00001101011101001100,2,4.0E-6
00001101011111001100,1,2.0E-6
00001101100001001100,3,6.0E-6
00001101100011001100,3,6.0E-6
00001101100101001100,1,2.0E-6
00001101100111001100,3,6.0E-6
00001101101001001100,3,6.0E-6
00001101101101001100,2,4.0E-6
00001101101111001100,2,4.0E-6
00001101110001001100,1,2.0E-6
00001101110011001100,2,4.0E-6
00001101110101001100,1,2.0E-6
00001101110111001100,4,8.0E-6
00001101111001001100,5,1.0E-5
00001101111011001100,1,2.0E-6
00001101111101001100,3,6.0E-6
00001101111111001100,2,4.0E-6
00001110000001001100,2,4.0E-6
00001110000011001100,3,6.0E-6
00001110000101001100,1,2.0E-6
00001110000111001100,2,4.0E-6
00001110001001001100,3,6.0E-6
00001110001011001100,6,1.2E-5
00001110001101001100,4,8.0E-6
00001110001111001100,4,8.0E-6
00001110010001001100,4,8.0E-6
00001110010011001100,4,8.0E-6
00001110010111001100,5,1.0E-5
00001110011001001100,3,6.0E-6
00001110011011001100,6,1.2E-5
00001110011101001100,2,4.0E-6
00001110011111001100,2,4.0E-6
00001110100001001100,1,2.0E-6
00001110100011001100,3,6.0E-6
00001110100101001100,2,4.0E-6
00001110100111001100,5,1.0E-5
00001110101011001100,1,2.0E-6
00001110101101001100,3,6.0E-6
00001110110001001100,5,1.0E-5
00001110110011001100,2,4.0E-6
00001110110101001100,4,8.0E-6
00001110110111001100,3,6.0E-6
00001110111001001100,2,4.0E-6
00001110111011001100,2,4.0E-6
00001110111101001100,2,4.0E-6
00001111000001001100,3,6.0E-6
00001111000011001100,3,6.0E-6
00001111000101001100,3,6.0E-6
00001111000111001100,1,2.0E-6
00001111001001001100,2,4.0E-6
00001111001011001100,2,4.0E-6
00001111001101001100,5,1.0E-5
00001111001111001100,1,2.0E-6
00001111010001001100,3,6.0E-6
00001111010011001100,3,6.0E-6
00001111010101001100,2,4.0E-6
00001111010111001100,3,6.0E-6
00001111011001001100,2,4.0E-6
00001111011011001100,2,4.0E-6
00001111011101001100,2,4.0E-6
00001111011111001100,3,6.0E-6
00001111100001001100,4,8.0E-6
00001111100011001100,3,6.0E-6
00001111100101001100,4,8.0E-6
00001111100111001100,2,4.0E-6
