state,frequency,pct
00000000000000000000000100010000110,972,0.001944
00000000000010001010110100010000110,1,2.0E-6
00000000011101110100101100010000110,1,2.0E-6
00000000011101110101010100010000110,1,2.0E-6
00000000011101111101110100010000110,2,4.0E-6
00000000011101111111010100010000110,2,4.0E-6
00000000011101111111011100010000110,2,4.0E-6
00000000011101111111100100010000110,1,2.0E-6
00000000011101111111101100010000110,1,2.0E-6
00000000011101111111110100010000110,2,4.0E-6
00000000011101111111111100010000110,1,2.0E-6
00000000011110000000000100010000110,6,1.2E-5
00000000011110000000001100010000110,9,1.8E-5
00000000011110000000010100010000110,13,2.6E-5
00000000011110000000011100010000110,76,1.52E-4
00000000011110000000100100010000110,745,0.00149
00000000011110000000101100010000110,28,5.6E-5
00000000011110000000110100010000110,9,1.8E-5
00000000011110000000111100010000110,5,1.0E-5
00000000011110000001000100010000110,3,6.0E-6
00000000011110000001001100010000110,1,2.0E-6
00000000011110000001011100010000110,1,2.0E-6
00000000011110000001101100010000110,1,2.0E-6
00000000011110000010000100010000110,2,4.0E-6
00000000011110000010110100010000110,1,2.0E-6
00000000011110000011001100010000110,1,2.0E-6
00000000011110000110000100010000110,1,2.0E-6
00000000011110000110011100010000110,1,2.0E-6
00000000011110000110101100010000110,1,2.0E-6
00000000110111010011110100010000110,1,2.0E-6
00000000111011110011010100010000110,1,2.0E-6
00000000111011111001000100010000110,1,2.0E-6
00000000111011111100000100010000110,1,2.0E-6
00000000111011111101011100010000110,1,2.0E-6
00000000111011111110011100010000110,1,2.0E-6
00000000111011111110101100010000110,1,2.0E-6
00000000111011111110111100010000110,1,2.0E-6
00000000111011111111011100010000110,1,2.0E-6
00000000111011111111100100010000110,1,2.0E-6
00000000111011111111111100010000110,1,2.0E-6
00000000111100000000000100010000110,3,6.0E-6
00000000111100000000001100010000110,1,2.0E-6
00000000111100000000010100010000110,2,4.0E-6
00000000111100000000011100010000110,1,2.0E-6
00000000111100000000100100010000110,4,8.0E-6
00000000111100000000101100010000110,10,2.0E-5
00000000111100000000110100010000110,44,8.8E-5
00000000111100000000111100010000110,352,7.04E-4
00000000111100000001000100010000110,343,6.86E-4
00000000111100000001001100010000110,40,8.0E-5
00000000111100000001010100010000110,13,2.6E-5
00000000111100000001011100010000110,9,1.8E-5
00000000111100000001100100010000110,6,1.2E-5
00000000111100000001101100010000110,3,6.0E-6
00000000111100000001110100010000110,2,4.0E-6
00000000111100000010000100010000110,2,4.0E-6
00000000111100000010001100010000110,2,4.0E-6
00000000111100000010010100010000110,1,2.0E-6
00000000111100000010011100010000110,2,4.0E-6
00000000111100000010100100010000110,1,2.0E-6
00000000111100000011111100010000110,1,2.0E-6
00000000111100000100001100010000110,1,2.0E-6
00000000111100000110010100010000110,1,2.0E-6
00000000111100000110101100010000110,1,2.0E-6
00000001001101111100111100010000110,1,2.0E-6
00000001010101101000011100010000110,1,2.0E-6
00000001011001111000101100010000110,1,2.0E-6
00000001011001111000110100010000110,1,2.0E-6
00000001011001111001001100010000110,1,2.0E-6
00000001011001111011101100010000110,1,2.0E-6
00000001011001111100101100010000110,1,2.0E-6
00000001011001111111010100010000110,1,2.0E-6
00000001011001111111011100010000110,1,2.0E-6
00000001011001111111100100010000110,1,2.0E-6
00000001011001111111110100010000110,1,2.0E-6
00000001011001111111111100010000110,1,2.0E-6
00000001011010000000101100010000110,3,6.0E-6
00000001011010000000110100010000110,5,1.0E-5
00000001011010000000111100010000110,2,4.0E-6
00000001011010000001000100010000110,5,1.0E-5
00000001011010000001001100010000110,5,1.0E-5
00000001011010000001010100010000110,29,5.8E-5
00000001011010000001011100010000110,771,0.001542
00000001011010000001100100010000110,66,1.32E-4
00000001011010000001101100010000110,11,2.2E-5
00000001011010000001110100010000110,9,1.8E-5
00000001011010000001111100010000110,8,1.6E-5
00000001011010000010010100010000110,1,2.0E-6
00000001011010000010011100010000110,2,4.0E-6
00000001011010000010100100010000110,1,2.0E-6
00000001011010000011000100010000110,2,4.0E-6
00000001011010000101101100010000110,1,2.0E-6
00000001111000000001111100010000110,867,0.001734
00000010000001101000011100010000110,1,2.0E-6
00000010010110000000100100010000110,1,2.0E-6
00000010010110000001010100010000110,1,2.0E-6
00000010010110000001101100010000110,2,4.0E-6
00000010010110000001111100010000110,4,8.0E-6
00000010010110000010000100010000110,6,1.2E-5
00000010010110000010001100010000110,24,4.8E-5
00000010010110000010010100010000110,79,1.58E-4
00000010010110000010011100010000110,765,0.00153
00000010010110000010100100010000110,33,6.6E-5
00000010010110000010101100010000110,9,1.8E-5
00000010010110000010110100010000110,6,1.2E-5
00000010010110000010111100010000110,1,2.0E-6
00000010010110000011001100010000110,2,4.0E-6
00000010010110000011010100010000110,1,2.0E-6
00000010010110000011110100010000110,1,2.0E-6
00000010010110001000111100010000110,1,2.0E-6
00000010010110011110111100010000110,1,2.0E-6
00000010100000101011101100010000110,1,2.0E-6
00000010101101011111011100010000110,1,2.0E-6
00000010110011000011101100010000110,1,2.0E-6
00000010110011111010011100010000110,1,2.0E-6
00000010110011111110110100010000110,1,2.0E-6
00000010110011111111011100010000110,1,2.0E-6
00000010110100000001001100010000110,1,2.0E-6
00000010110100000001010100010000110,1,2.0E-6
00000010110100000001101100010000110,1,2.0E-6
00000010110100000001111100010000110,1,2.0E-6
00000010110100000010000100010000110,1,2.0E-6
00000010110100000010001100010000110,3,6.0E-6
00000010110100000010010100010000110,4,8.0E-6
00000010110100000010011100010000110,8,1.6E-5
00000010110100000010100100010000110,17,3.4E-5
00000010110100000010101100010000110,53,1.06E-4
00000010110100000010110100010000110,361,7.22E-4
00000010110100000010111100010000110,354,7.08E-4
00000010110100000011000100010000110,36,7.2E-5
00000010110100000011001100010000110,13,2.6E-5
00000010110100000011010100010000110,5,1.0E-5
00000010110100000011011100010000110,4,8.0E-6
00000010110100000011100100010000110,4,8.0E-6
00000010110100000011101100010000110,5,1.0E-5
00000010110100000011110100010000110,2,4.0E-6
00000010110100000011111100010000110,1,2.0E-6
00000010110100000100000100010000110,3,6.0E-6
00000010110100000100001100010000110,1,2.0E-6
00000010110100000100011100010000110,1,2.0E-6
00000010110100000100100100010000110,2,4.0E-6
00000010110100000100110100010000110,1,2.0E-6
00000010110100000101000100010000110,2,4.0E-6
00000010110100000101001100010000110,1,2.0E-6
00000010110100000101100100010000110,1,2.0E-6
00000010110100011000010100010000110,1,2.0E-6
00000011000011011010111100010000110,1,2.0E-6
00000011000111010010011100010000110,1,2.0E-6
00000011010001111101001100010000110,1,2.0E-6
00000011010010000000001100010000110,1,2.0E-6
00000011010010000010010100010000110,1,2.0E-6
00000011010010000010100100010000110,3,6.0E-6
00000011010010000010101100010000110,1,2.0E-6
00000011010010000010110100010000110,4,8.0E-6
00000011010010000010111100010000110,6,1.2E-5
00000011010010000011000100010000110,11,2.2E-5
00000011010010000011001100010000110,30,6.0E-5
00000011010010000011010100010000110,714,0.001428
00000011010010000011011100010000110,105,2.1E-4
00000011010010000011100100010000110,17,3.4E-5
00000011010010000011101100010000110,8,1.6E-5
00000011010010000011110100010000110,1,2.0E-6
00000011010010000011111100010000110,1,2.0E-6
00000011010010000100000100010000110,5,1.0E-5
00000011010010000100011100010000110,1,2.0E-6
00000011010010000100100100010000110,1,2.0E-6
00000011010010000101011100010000110,1,2.0E-6
00000011010010000110011100010000110,1,2.0E-6
00000011010010010111011100010000110,1,2.0E-6
00000011010111011111101100010000110,1,2.0E-6
00000011100110101100000100010000110,1,2.0E-6
00000011110000000011110100010000110,923,0.001846
00000011110000110010110100010000110,1,2.0E-6
00000011111101000010110100010000110,1,2.0E-6
00000100000101100101100100010000110,1,2.0E-6
00000100001101111010010100010000110,1,2.0E-6
00000100001110000001000100010000110,1,2.0E-6
00000100001110000010010100010000110,1,2.0E-6
00000100001110000011001100010000110,2,4.0E-6
00000100001110000011010100010000110,2,4.0E-6
00000100001110000011100100010000110,1,2.0E-6
00000100001110000011101100010000110,2,4.0E-6
00000100001110000011110100010000110,4,8.0E-6
00000100001110000011111100010000110,5,1.0E-5
00000100001110000100000100010000110,12,2.4E-5
00000100001110000100001100010000110,80,1.6E-4
00000100001110000100010100010000110,737,0.001474
00000100001110000100011100010000110,25,5.0E-5
00000100001110000100100100010000110,6,1.2E-5
00000100001110000100101100010000110,3,6.0E-6
00000100001110000100110100010000110,4,8.0E-6
00000100001110000101000100010000110,2,4.0E-6
00000100001110000101001100010000110,2,4.0E-6
00000100001110000101010100010000110,1,2.0E-6
00000100001110000101100100010000110,1,2.0E-6
00000100001110000101101100010000110,1,2.0E-6
00000100001110000110011100010000110,1,2.0E-6
00000100001110001000000100010000110,1,2.0E-6
00000100001110001000010100010000110,1,2.0E-6
00000100101010001101111100010000110,1,2.0E-6
00000100101011111111110100010000110,1,2.0E-6
00000100101100000001111100010000110,1,2.0E-6
00000100101100000011001100010000110,1,2.0E-6
00000100101100000011011100010000110,1,2.0E-6
00000100101100000011100100010000110,2,4.0E-6
00000100101100000011101100010000110,2,4.0E-6
00000100101100000100000100010000110,2,4.0E-6
00000100101100000100001100010000110,3,6.0E-6
00000100101100000100010100010000110,6,1.2E-5
00000100101100000100011100010000110,15,3.0E-5
00000100101100000100100100010000110,49,9.8E-5
00000100101100000100101100010000110,341,6.82E-4
00000100101100000100110100010000110,393,7.86E-4
00000100101100000100111100010000110,44,8.8E-5
00000100101100000101000100010000110,20,4.0E-5
00000100101100000101001100010000110,8,1.6E-5
00000100101100000101010100010000110,5,1.0E-5
00000100101100000101100100010000110,1,2.0E-6
00000100101100000101111100010000110,1,2.0E-6
00000100101100000110000100010000110,2,4.0E-6
00000100101100000110001100010000110,1,2.0E-6
00000100101100000110100100010000110,1,2.0E-6
00000100101100000110101100010000110,1,2.0E-6
00000100101100000111101100010000110,3,6.0E-6
00000100101100000111111100010000110,1,2.0E-6
00000100101100001000001100010000110,1,2.0E-6
00000100101100001010001100010000110,1,2.0E-6
00000100101100001100111100010000110,1,2.0E-6
00000100101100001101000100010000110,1,2.0E-6
00000100101100011100100100010000110,1,2.0E-6
00000100111000011100100100010000110,1,2.0E-6
00000101001001111111000100010000110,1,2.0E-6
00000101001010000010001100010000110,1,2.0E-6
00000101001010000010011100010000110,1,2.0E-6
00000101001010000011111100010000110,2,4.0E-6
00000101001010000100000100010000110,1,2.0E-6
00000101001010000100011100010000110,1,2.0E-6
00000101001010000100100100010000110,1,2.0E-6
00000101001010000100101100010000110,3,6.0E-6
00000101001010000100110100010000110,7,1.4E-5
00000101001010000100111100010000110,11,2.2E-5
00000101001010000101000100010000110,34,6.8E-5
00000101001010000101001100010000110,730,0.00146
00000101001010000101010100010000110,94,1.88E-4
00000101001010000101011100010000110,18,3.6E-5
00000101001010000101100100010000110,1,2.0E-6
00000101001010000101101100010000110,4,8.0E-6
00000101001010000101110100010000110,5,1.0E-5
00000101001010000101111100010000110,1,2.0E-6
00000101001010000110000100010000110,3,6.0E-6
00000101001010000110101100010000110,1,2.0E-6
00000101001010000111010100010000110,1,2.0E-6
00000101001010001001101100010000110,1,2.0E-6
00000101001010001001110100010000110,1,2.0E-6
00000101001101101111100100010000110,1,2.0E-6
00000101001110001001010100010000110,1,2.0E-6
00000101100100100000000100010000110,1,2.0E-6
00000101101000000101101100010000110,903,0.001806
