state,frequency,pct
00010100110100000001100000000011001,1,1.0E-5
00010100110100000001101000000011001,1,1.0E-5
00010100110100000001110000000011001,1,1.0E-5
00010100110100000001111000000011001,2,2.0E-5
00010100110100000010000000000011001,12,1.2E-4
00010100110100000010001000000011001,40,4.0E-4
00010100110100000010010000000011001,2,2.0E-5
00010100110100000011000000000011001,1,1.0E-5
00010100110100000011100000000011001,1,1.0E-5
00010101110110100111110000000011001,1,1.0E-5
00010101110110101000001000000011001,1,1.0E-5
00010101110110101000010000000011001,1,1.0E-5
00010101110110101000011000000011001,3,3.0E-5
00010101110110101000100000000011001,10,1.0E-4
00010101110110101000101000000011001,49,4.9E-4
00010101110110101000110000000011001,6,6.0E-5
00010101110110101000111000000011001,2,2.0E-5
00010101110110101001001000000011001,3,3.0E-5
00010101110110101001011000000011001,1,1.0E-5
00010101110110101001110000000011001,1,1.0E-5
00010101110110101010110000000011001,1,1.0E-5
00010110111001001001011000000011001,1,1.0E-5
00010110111001001110110000000011001,2,2.0E-5
00010110111001001110111000000011001,2,2.0E-5
00010110111001001111000000000011001,11,1.1E-4
00010110111001001111001000000011001,72,7.2E-4
00010110111001001111010000000011001,4,4.0E-5
00010110111001001111011000000011001,1,1.0E-5
00010110111001001111111000000011001,1,1.0E-5
00010111111011100111110000000011001,1,1.0E-5
00010111111011110101011000000011001,3,3.0E-5
00010111111011110101100000000011001,12,1.2E-4
00010111111011110101101000000011001,72,7.2E-4
00010111111011110101110000000011001,1,1.0E-5
00010111111011110110000000000011001,2,2.0E-5
00011000111110011001011000000011001,1,1.0E-5
00011000111110011011100000000011001,2,2.0E-5
00011000111110011011101000000011001,1,1.0E-5
00011000111110011011111000000011001,3,3.0E-5
00011000111110011100000000000011001,7,7.0E-5
00011000111110011100001000000011001,65,6.5E-4
00011000111110011100010000000011001,1,1.0E-5
00011010000001000010000000000011001,1,1.0E-5
00011010000001000010100000000011001,3,3.0E-5
00011010000001000010101000000011001,70,7.0E-4
00011010000001000010110000000011001,2,2.0E-5
00011010000001000011000000000011001,1,1.0E-5
00011010000001000011001000000011001,1,1.0E-5
00011010000001000011011000000011001,1,1.0E-5
00011011000011101000101000000011001,1,1.0E-5
00011011000011101001000000000011001,2,2.0E-5
00011011000011101001001000000011001,64,6.4E-4
00011011000011101001010000000011001,3,3.0E-5
00011100000110001111011000000011001,1,1.0E-5
00011100000110001111100000000011001,2,2.0E-5
00011100000110001111101000000011001,69,6.9E-4
00011100000110010111010000000011001,1,1.0E-5
00011101001000110110000000000011001,1,1.0E-5
00011101001000110110001000000011001,87,8.7E-4
00011110001011011100101000000011001,82,8.2E-4
00011111001110000011001000000011001,80,8.0E-4
00100000010000101001101000000011001,85,8.5E-4
00100001010011010000001000000011001,91,9.1E-4
00100010010101110110101000000011001,102,0.00102
00100010101001011110110000000011001,39920,0.3992
00100011011000011100101000000011001,1,1.0E-5
00100011011000011101000000000011001,2,2.0E-5
00100011011000011101001000000011001,79,7.9E-4
00100011011000011101010000000011001,2,2.0E-5
00100011011000011110111000000011001,1,1.0E-5
00100100011011000011100000000011001,1,1.0E-5
00100100011011000011101000000011001,80,8.0E-4
00100100011011000011111000000011001,1,1.0E-5
00100101011101101001110000000011001,2,2.0E-5
00100101011101101010000000000011001,3,3.0E-5
00100101011101101010001000000011001,69,6.9E-4
00100101011101101010010000000011001,3,3.0E-5
00100101011101101110000000000011001,1,1.0E-5
00100110100000001111000000000011001,1,1.0E-5
00100110100000010000011000000011001,1,1.0E-5
00100110100000010000100000000011001,1,1.0E-5
00100110100000010000101000000011001,88,8.8E-4
00100110100000010000110000000011001,7,7.0E-5
00100110100000010001001000000011001,3,3.0E-5
00100111100010110110111000000011001,1,1.0E-5
00100111100010110111000000000011001,2,2.0E-5
00100111100010110111001000000011001,73,7.3E-4
00100111100010110111010000000011001,4,4.0E-5
00100111100010110111011000000011001,2,2.0E-5
00100111100010110111100000000011001,1,1.0E-5
00100111100010111011101000000011001,1,1.0E-5
00101000100101011100110000000011001,1,1.0E-5
00101000100101011101001000000011001,1,1.0E-5
00101000100101011101011000000011001,1,1.0E-5
00101000100101011101101000000011001,55,5.5E-4
00101000100101011101110000000011001,5,5.0E-5
00101000100101011101111000000011001,1,1.0E-5
00101000100101011110001000000011001,2,2.0E-5
00101001101000000011101000000011001,1,1.0E-5
00101001101000000011111000000011001,1,1.0E-5
00101001101000000100000000000011001,3,3.0E-5
00101001101000000100001000000011001,71,7.1E-4
00101001101000000100010000000011001,13,1.3E-4
00101001101000000100011000000011001,1,1.0E-5
00101001101000000101000000000011001,1,1.0E-5
00101010101010101000111000000011001,1,1.0E-5
00101010101010101001101000000011001,1,1.0E-5
00101010101010101010001000000011001,1,1.0E-5
00101010101010101010011000000011001,2,2.0E-5
00101010101010101010100000000011001,1,1.0E-5
00101010101010101010101000000011001,43,4.3E-4
00101010101010101010110000000011001,18,1.8E-4
00101010101010101010111000000011001,2,2.0E-5
00101010101010101011001000000011001,1,1.0E-5
00101010101010101011010000000011001,1,1.0E-5
00101010101010101101110000000011001,1,1.0E-5
00101010101010101111100000000011001,1,1.0E-5
00101011101101001111100000000011001,1,1.0E-5
00101011101101010000110000000011001,1,1.0E-5
00101011101101010000111000000011001,3,3.0E-5
00101011101101010001000000000011001,1,1.0E-5
00101011101101010001001000000011001,53,5.3E-4
00101011101101010001010000000011001,20,2.0E-4
00101011101101010001011000000011001,4,4.0E-5
00101011101101010001110000000011001,1,1.0E-5
00101011101101010001111000000011001,1,1.0E-5
00101100101111110110010000000011001,1,1.0E-5
00101100101111110110110000000011001,1,1.0E-5
00101100101111110110111000000011001,1,1.0E-5
00101100101111110111001000000011001,2,2.0E-5
00101100101111110111011000000011001,1,1.0E-5
00101100101111110111100000000011001,5,5.0E-5
00101100101111110111101000000011001,48,4.8E-4
00101100101111110111110000000011001,25,2.5E-4
00101100101111110111111000000011001,3,3.0E-5
00101100101111111000000000000011001,1,1.0E-5
00101100101111111000010000000011001,1,1.0E-5
00101101110010011101000000000011001,1,1.0E-5
00101101110010011101011000000011001,1,1.0E-5
00101101110010011101110000000011001,2,2.0E-5
00101101110010011110000000000011001,4,4.0E-5
00101101110010011110001000000011001,47,4.7E-4
00101101110010011110010000000011001,23,2.3E-4
00101101110010011110011000000011001,3,3.0E-5
00101101110010011110100000000011001,1,1.0E-5
00101101110010011110101000000011001,2,2.0E-5
00101110110101000011100000000011001,1,1.0E-5
00101110110101000011111000000011001,1,1.0E-5
00101110110101000100010000000011001,1,1.0E-5
00101110110101000100011000000011001,1,1.0E-5
00101110110101000100100000000011001,3,3.0E-5
00101110110101000100101000000011001,32,3.2E-4
00101110110101000100110000000011001,21,2.1E-4
00101110110101000100111000000011001,3,3.0E-5
00101110110101000101001000000011001,1,1.0E-5
00101110110101000101011000000011001,1,1.0E-5
00101110110101000101110000000011001,1,1.0E-5
00101110110101000111111000000011001,1,1.0E-5
00101110110101001110110000000011001,1,1.0E-5
00101111110111101001011000000011001,1,1.0E-5
00101111110111101010101000000011001,1,1.0E-5
00101111110111101010111000000011001,4,4.0E-5
00101111110111101011000000000011001,4,4.0E-5
00101111110111101011001000000011001,46,4.6E-4
00101111110111101011010000000011001,37,3.7E-4
00101111110111101011011000000011001,1,1.0E-5
00101111110111101011100000000011001,2,2.0E-5
00101111110111101011101000000011001,1,1.0E-5
00101111110111101011110000000011001,2,2.0E-5
00101111110111101100000000000011001,1,1.0E-5
00101111110111101101100000000011001,2,2.0E-5
00110000111010001111110000000011001,1,1.0E-5
00110000111010010001010000000011001,1,1.0E-5
00110000111010010001011000000011001,2,2.0E-5
00110000111010010001100000000011001,3,3.0E-5
00110000111010010001101000000011001,25,2.5E-4
00110000111010010001110000000011001,44,4.4E-4
00110000111010010001111000000011001,1,1.0E-5
00110000111010010010000000000011001,4,4.0E-5
00110000111010010010001000000011001,3,3.0E-5
00110000111010010011001000000011001,1,1.0E-5
00110001111100101000110000000011001,1,1.0E-5
00110001111100110111111000000011001,2,2.0E-5
00110001111100111000000000000011001,4,4.0E-5
00110001111100111000001000000011001,19,1.9E-4
00110001111100111000010000000011001,43,4.3E-4
00110001111100111000011000000011001,4,4.0E-5
00110001111100111000100000000011001,1,1.0E-5
00110001111100111001000000000011001,1,1.0E-5
00110010111111011101010000000011001,1,1.0E-5
00110010111111011110011000000011001,1,1.0E-5
00110010111111011110100000000011001,4,4.0E-5
00110010111111011110101000000011001,24,2.4E-4
00110010111111011110110000000011001,55,5.5E-4
00110010111111011110111000000011001,4,4.0E-5
00110010111111011111010000000011001,1,1.0E-5
00110100000001111111110000000011001,1,1.0E-5
00110100000010000100111000000011001,2,2.0E-5
00110100000010000101000000000011001,7,7.0E-5
00110100000010000101001000000011001,20,2.0E-4
00110100000010000101010000000011001,54,5.4E-4
00110100000010000101011000000011001,5,5.0E-5
00110100000010000101100000000011001,1,1.0E-5
00110100000010000101110000000011001,1,1.0E-5
00110100000010000101111000000011001,1,1.0E-5
00110101000100101011010000000011001,1,1.0E-5
00110101000100101011011000000011001,1,1.0E-5
00110101000100101011100000000011001,1,1.0E-5
00110101000100101011101000000011001,16,1.6E-4
00110101000100101011110000000011001,64,6.4E-4
00110101000100101011111000000011001,6,6.0E-5
00110101000100101100000000000011001,1,1.0E-5
00110101000100101100001000000011001,1,1.0E-5
00110110000111010000001000000011001,1,1.0E-5
00110110000111010001111000000011001,1,1.0E-5
00110110000111010010000000000011001,3,3.0E-5
00110110000111010010001000000011001,17,1.7E-4
00110110000111010010010000000011001,49,4.9E-4
00110110000111010010011000000011001,3,3.0E-5
00110110000111010010100000000011001,2,2.0E-5
00110110000111010010110000000011001,1,1.0E-5
00110110000111010011001000000011001,1,1.0E-5
00110111001001111000010000000011001,1,1.0E-5
00110111001001111000011000000011001,1,1.0E-5
00110111001001111000101000000011001,13,1.3E-4
00110111001001111000110000000011001,62,6.2E-4
00110111001001111000111000000011001,1,1.0E-5
00110111001001111001000000000011001,2,2.0E-5
00110111001001111001001000000011001,1,1.0E-5
00110111001001111001010000000011001,1,1.0E-5
00111000001100011111000000000011001,1,1.0E-5
00111000001100011111001000000011001,13,1.3E-4
00111000001100011111010000000011001,47,4.7E-4
00111000001100011111011000000011001,5,5.0E-5
00111000001100011111101000000011001,1,1.0E-5
00111001001111000100000000000011001,1,1.0E-5
00111001001111000101010000000011001,1,1.0E-5
00111001001111000101101000000011001,6,6.0E-5
00111001001111000101110000000011001,62,6.2E-4
00111001001111000101111000000011001,3,3.0E-5
00111001001111000110001000000011001,1,1.0E-5
00111001001111000110011000000011001,1,1.0E-5
00111001001111001010000000000011001,1,1.0E-5
00111001001111010100010000000011001,1,1.0E-5
00111010010001101100001000000011001,3,3.0E-5
00111010010001101100010000000011001,79,7.9E-4
00111010010001101100011000000011001,1,1.0E-5
00111010010001101100100000000011001,1,1.0E-5
00111011010100010010100000000011001,1,1.0E-5
00111011010100010010110000000011001,77,7.7E-4
00111011010100010010111000000011001,1,1.0E-5
00111011010100010011011000000011001,1,1.0E-5
00111100010110111001001000000011001,1,1.0E-5
00111100010110111001010000000011001,81,8.1E-4
00111100010110111001011000000011001,1,1.0E-5
00111101011001011111101000000011001,2,2.0E-5
00111101011001011111110000000011001,72,7.2E-4
00111110011100000110010000000011001,71,7.1E-4
00111110011100000110011000000011001,1,1.0E-5
00111111011110101100110000000011001,79,7.9E-4
01000000100001010011010000000011001,77,7.7E-4
01000001100011111001110000000011001,72,7.2E-4
01000010100110100000010000000011001,76,7.6E-4
01000011101001000011111000000011001,1,1.0E-5
01000011101001000101101000000011001,1,1.0E-5
01000011101001000110101000000011001,2,2.0E-5
01000011101001000110110000000011001,79,7.9E-4
01000011101001000111000000000011001,1,1.0E-5
01000100101011101101001000000011001,2,2.0E-5
01000100101011101101010000000011001,66,6.6E-4
01000100101011101101011000000011001,4,4.0E-5
01000100101011101101100000000011001,1,1.0E-5
01000100101011101110000000000011001,1,1.0E-5
01000100101011101111000000000011001,1,1.0E-5
01000101101110010011101000000011001,1,1.0E-5
01000101101110010011110000000011001,61,6.1E-4
01000101101110010011111000000011001,7,7.0E-5
01000101101110010100011000000011001,1,1.0E-5
01000101101110010101000000000011001,1,1.0E-5
01000110110000111001100000000011001,1,1.0E-5
01000110110000111001101000000011001,1,1.0E-5
01000110110000111010001000000011001,1,1.0E-5
01000110110000111010010000000011001,73,7.3E-4
01000110110000111010011000000011001,7,7.0E-5
01000110110000111010100000000011001,2,2.0E-5
01000110110000111010101000000011001,1,1.0E-5
01000110110000111011010000000011001,1,1.0E-5
01000111110011100000001000000011001,1,1.0E-5
01000111110011100000100000000011001,1,1.0E-5
01000111110011100000101000000011001,2,2.0E-5
01000111110011100000110000000011001,69,6.9E-4
01000111110011100000111000000011001,8,8.0E-5
01000111110011100001001000000011001,1,1.0E-5
01000111110011100001100000000011001,1,1.0E-5
01000111110011100001101000000011001,1,1.0E-5
01001000110110000110111000000011001,2,2.0E-5
01001000110110000111000000000011001,1,1.0E-5
01001000110110000111001000000011001,5,5.0E-5
01001000110110000111010000000011001,64,6.4E-4
01001000110110000111011000000011001,8,8.0E-5
01001000110110000111100000000011001,2,2.0E-5
01001000110110000111101000000011001,1,1.0E-5
01001001111000101101000000000011001,3,3.0E-5
01001001111000101101010000000011001,1,1.0E-5
01001001111000101101100000000011001,2,2.0E-5
01001001111000101101110000000011001,54,5.4E-4
01001001111000101101111000000011001,14,1.4E-4
01001001111000101110000000000011001,5,5.0E-5
01001001111000101110001000000011001,1,1.0E-5
01001010111011010001011000000011001,1,1.0E-5
01001010111011010010111000000011001,1,1.0E-5
01001010111011010011101000000011001,1,1.0E-5
01001010111011010011110000000011001,2,2.0E-5
01001010111011010100000000000011001,1,1.0E-5
01001010111011010100001000000011001,2,2.0E-5
01001010111011010100010000000011001,49,4.9E-4
01001010111011010100011000000011001,12,1.2E-4
01001010111011010100100000000011001,2,2.0E-5
01001010111011010100101000000011001,2,2.0E-5
01001010111011010100110000000011001,1,1.0E-5
01001010111011010110000000000011001,1,1.0E-5
01001011111101111001001000000011001,1,1.0E-5
01001011111101111010011000000011001,1,1.0E-5
01001011111101111010100000000011001,2,2.0E-5
01001011111101111010101000000011001,3,3.0E-5
01001011111101111010110000000011001,51,5.1E-4
01001011111101111010111000000011001,15,1.5E-4
01001011111101111011000000000011001,4,4.0E-5
01001011111101111011010000000011001,2,2.0E-5
01001101000000011011111000000011001,2,2.0E-5
01001101000000100000101000000011001,1,1.0E-5
01001101000000100000111000000011001,1,1.0E-5
01001101000000100001000000000011001,2,2.0E-5
01001101000000100001001000000011001,7,7.0E-5
01001101000000100001010000000011001,47,4.7E-4
01001101000000100001011000000011001,13,1.3E-4
01001101000000100001100000000011001,1,1.0E-5
01001101000000100001101000000011001,2,2.0E-5
01001101000000100100011000000011001,1,1.0E-5
01001110000011000100000000000011001,1,1.0E-5
01001110000011000110110000000011001,1,1.0E-5
01001110000011000111100000000011001,1,1.0E-5
01001110000011000111101000000011001,9,9.0E-5
01001110000011000111110000000011001,40,4.0E-4
01001110000011000111111000000011001,27,2.7E-4
01001110000011001000000000000011001,1,1.0E-5
01001110000011001000001000000011001,1,1.0E-5
01001110000011001000011000000011001,1,1.0E-5
01001110000011001000100000000011001,1,1.0E-5
01001111000101101101001000000011001,1,1.0E-5
01001111000101101110000000000011001,2,2.0E-5
01001111000101101110001000000011001,5,5.0E-5
01001111000101101110010000000011001,32,3.2E-4
01001111000101101110011000000011001,20,2.0E-4
01001111000101101110100000000011001,5,5.0E-5
01001111000101101110101000000011001,2,2.0E-5
01001111000101101111010000000011001,1,1.0E-5
01001111000101101111100000000011001,1,1.0E-5
01010000001000010001101000000011001,1,1.0E-5
01010000001000010011100000000011001,1,1.0E-5
01010000001000010011110000000011001,1,1.0E-5
01010000001000010100001000000011001,1,1.0E-5
01010000001000010100011000000011001,2,2.0E-5
01010000001000010100100000000011001,1,1.0E-5
01010000001000010100101000000011001,5,5.0E-5
01010000001000010100110000000011001,26,2.6E-4
01010000001000010100111000000011001,28,2.8E-4
01010000001000010101000000000011001,5,5.0E-5
01010000001000010101001000000011001,1,1.0E-5
01010000001000010110011000000011001,1,1.0E-5
01010000001000110000110000000011001,1,1.0E-5
01010001001010111011000000000011001,1,1.0E-5
01010001001010111011001000000011001,7,7.0E-5
01010001001010111011010000000011001,33,3.3E-4
01010001001010111011011000000011001,47,4.7E-4
01010001001010111011100000000011001,3,3.0E-5
01010001001010111011101000000011001,1,1.0E-5
01010001001010111100000000000011001,1,1.0E-5
01010001001010111100110000000011001,1,1.0E-5
01010001001011000010001000000011001,1,1.0E-5
01010010001101100001010000000011001,2,2.0E-5
01010010001101100001011000000011001,1,1.0E-5
01010010001101100001100000000011001,3,3.0E-5
01010010001101100001101000000011001,6,6.0E-5
01010010001101100001110000000011001,18,1.8E-4
01010010001101100001111000000011001,41,4.1E-4
01010010001101100010000000000011001,2,2.0E-5
01010010001101100010001000000011001,1,1.0E-5
01010010001101100110111000000011001,1,1.0E-5
01010011010000000110111000000011001,1,1.0E-5
01010011010000000111001000000011001,1,1.0E-5
01010011010000000111011000000011001,1,1.0E-5
01010011010000000111111000000011001,1,1.0E-5
01010011010000001000000000000011001,3,3.0E-5
01010011010000001000001000000011001,2,2.0E-5
01010011010000001000010000000011001,18,1.8E-4
01010011010000001000011000000011001,49,4.9E-4
01010011010000001000100000000011001,7,7.0E-5
01010011010000001000101000000011001,1,1.0E-5
01010011010000001001110000000011001,1,1.0E-5
01010100010010101110101000000011001,4,4.0E-5
01010100010010101110110000000011001,21,2.1E-4
01010100010010101110111000000011001,48,4.8E-4
01010100010010101111000000000011001,2,2.0E-5
01010100010010101111001000000011001,3,3.0E-5
01010100010010101111010000000011001,2,2.0E-5
01010100010010110011000000000011001,1,1.0E-5
01010100010010110101001000000011001,1,1.0E-5
01010101010101010011100000000011001,1,1.0E-5
01010101010101010100110000000011001,1,1.0E-5
01010101010101010100111000000011001,3,3.0E-5
01010101010101010101001000000011001,3,3.0E-5
01010101010101010101010000000011001,21,2.1E-4
01010101010101010101011000000011001,63,6.3E-4
01010101010101010101100000000011001,1,1.0E-5
01010101010101010101101000000011001,3,3.0E-5
01010101010101010101110000000011001,2,2.0E-5
01010101010101010110000000000011001,1,1.0E-5
01010101010101010110001000000011001,1,1.0E-5
01010110010111110111101000000011001,1,1.0E-5
01010110010111111010011000000011001,1,1.0E-5
01010110010111111010100000000011001,1,1.0E-5
01010110010111111011001000000011001,1,1.0E-5
01010110010111111011011000000011001,1,1.0E-5
01010110010111111011100000000011001,1,1.0E-5
01010110010111111011101000000011001,2,2.0E-5
01010110010111111011110000000011001,11,1.1E-4
01010110010111111011111000000011001,53,5.3E-4
01010110010111111100000000000011001,3,3.0E-5
01010110010111111100010000000011001,1,1.0E-5
01010111011010010111111000000011001,1,1.0E-5
01010111011010100001100000000011001,1,1.0E-5
01010111011010100001110000000011001,1,1.0E-5
01010111011010100010010000000011001,5,5.0E-5
01010111011010100010011000000011001,66,6.6E-4
01010111011010100010100000000011001,3,3.0E-5
01010111011010100010101000000011001,1,1.0E-5
01010111011010100011111000000011001,1,1.0E-5
01010111011010100100101000000011001,1,1.0E-5
01011000011101001000101000000011001,3,3.0E-5
01011000011101001000110000000011001,7,7.0E-5
01011000011101001000111000000011001,72,7.2E-4
01011000011101001001000000000011001,2,2.0E-5
01011000011101001001001000000011001,4,4.0E-5
01011000011101001011011000000011001,1,1.0E-5
01011001011111101110001000000011001,1,1.0E-5
01011001011111101111000000000011001,1,1.0E-5
01011001011111101111001000000011001,1,1.0E-5
01011001011111101111010000000011001,8,8.0E-5
01011001011111101111011000000011001,71,7.1E-4
01011001011111101111100000000011001,1,1.0E-5
01011001011111101111101000000011001,2,2.0E-5
01011010100010010101001000000011001,1,1.0E-5
01011010100010010101010000000011001,1,1.0E-5
01011010100010010101100000000011001,1,1.0E-5
01011010100010010101110000000011001,6,6.0E-5
01011010100010010101111000000011001,64,6.4E-4
01011010100010010110000000000011001,3,3.0E-5
01011010100010010110010000000011001,1,1.0E-5
01011010100010010110011000000011001,1,1.0E-5
01011011100100110111001000000011001,1,1.0E-5
01011011100100111011110000000011001,1,1.0E-5
01011011100100111100001000000011001,1,1.0E-5
01011011100100111100010000000011001,1,1.0E-5
01011011100100111100011000000011001,62,6.2E-4
01011011100100111100100000000011001,1,1.0E-5
01011011100100111100101000000011001,2,2.0E-5
01011011100100111100111000000011001,2,2.0E-5
01011100100111100010101000000011001,1,1.0E-5
01011100100111100010111000000011001,77,7.7E-4
01011100100111100011001000000011001,1,1.0E-5
01011101101010001001010000000011001,2,2.0E-5
01011101101010001001011000000011001,71,7.1E-4
01011110101100101111111000000011001,69,6.9E-4
01011111101111010110011000000011001,85,8.5E-4
01100000110001111100111000000011001,81,8.1E-4
01100001110100100011011000000011001,72,7.2E-4
01100010110111001001101000000011001,1,1.0E-5
01100010110111001001111000000011001,80,8.0E-4
01100010110111001100110000000011001,1,1.0E-5
01100011111001110000011000000011001,82,8.2E-4
01100100111100010110100000000011001,1,1.0E-5
01100100111100010110101000000011001,1,1.0E-5
01100100111100010110111000000011001,69,6.9E-4
01100100111100010111000000000011001,1,1.0E-5
01100101111110111101000000000011001,2,2.0E-5
01100101111110111101010000000011001,2,2.0E-5
01100101111110111101011000000011001,70,7.0E-4
01100101111110111101100000000011001,4,4.0E-5
01100101111110111101101000000011001,1,1.0E-5
