state,frequency,pct
00000000000000000000000010100011000,2428,0.004856
00000000000010101001101010100011000,1,2.0E-6
00000001001111111010100010100011000,1,2.0E-6
00000001001111111010110010100011000,2,4.0E-6
00000001001111111010111010100011000,6,1.2E-5
00000001001111111011000010100011000,2409,0.004818
00000001001111111011001010100011000,1,2.0E-6
00000001001111111011010010100011000,1,2.0E-6
00000001001111111100001010100011000,1,2.0E-6
00000001110101010110101010100011000,1,2.0E-6
00000001110111111000100010100011000,1,2.0E-6
00000001111101011101000010100011000,1,2.0E-6
00000010001011111010011010100011000,1,2.0E-6
00000010011111110100101010100011000,1,2.0E-6
00000010011111110100110010100011000,1,2.0E-6
00000010011111110101011010100011000,1,2.0E-6
00000010011111110101101010100011000,1,2.0E-6
00000010011111110101110010100011000,2,4.0E-6
00000010011111110101111010100011000,15,3.0E-5
00000010011111110110000010100011000,2436,0.004872
00000010011111110110001010100011000,15,3.0E-5
00000010011111110110010010100011000,2,4.0E-6
00000010011111111000001010100011000,1,2.0E-6
00000010011111111100000010100011000,1,2.0E-6
00000011000111110011100010100011000,2,4.0E-6
00000011010000010011111010100011000,1,2.0E-6
00000011010111110101111010100011000,1,2.0E-6
00000011101111101010111010100011000,1,2.0E-6
00000011101111101111011010100011000,1,2.0E-6
00000011101111110000010010100011000,2,4.0E-6
00000011101111110000011010100011000,2,4.0E-6
00000011101111110000100010100011000,2,4.0E-6
00000011101111110000101010100011000,4,8.0E-6
00000011101111110000110010100011000,7,1.4E-5
00000011101111110000111010100011000,30,6.0E-5
00000011101111110001000010100011000,2367,0.004734
00000011101111110001001010100011000,40,8.0E-5
00000011101111110001010010100011000,14,2.8E-5
00000011101111110001011010100011000,5,1.0E-5
00000011101111110001100010100011000,5,1.0E-5
00000011101111110001101010100011000,1,2.0E-6
00000011101111110001110010100011000,1,2.0E-6
00000011101111110010000010100011000,1,2.0E-6
00000011101111110010001010100011000,1,2.0E-6
00000011101111110010101010100011000,1,2.0E-6
00000011110001110011111010100011000,1,2.0E-6
00000011110010011101011010100011000,1,2.0E-6
00000100010111101110100010100011000,11,2.2E-5
00000100111111100100101010100011000,1,2.0E-6
00000100111111100110010010100011000,1,2.0E-6
00000100111111100111101010100011000,1,2.0E-6
00000100111111101001011010100011000,1,2.0E-6
00000100111111101010010010100011000,1,2.0E-6
00000100111111101010110010100011000,1,2.0E-6
00000100111111101010111010100011000,1,2.0E-6
00000100111111101011000010100011000,1,2.0E-6
00000100111111101011001010100011000,1,2.0E-6
00000100111111101011011010100011000,4,8.0E-6
00000100111111101011100010100011000,4,8.0E-6
00000100111111101011101010100011000,1,2.0E-6
00000100111111101011110010100011000,12,2.4E-5
00000100111111101011111010100011000,37,7.4E-5
00000100111111101100000010100011000,2311,0.004622
00000100111111101100001010100011000,85,1.7E-4
00000100111111101100010010100011000,17,3.4E-5
00000100111111101100011010100011000,6,1.2E-5
00000100111111101100100010100011000,3,6.0E-6
00000100111111101100101010100011000,5,1.0E-5
00000100111111101100110010100011000,1,2.0E-6
00000100111111101100111010100011000,1,2.0E-6
00000100111111101101000010100011000,2,4.0E-6
00000100111111101101001010100011000,1,2.0E-6
00000100111111111111101010100011000,1,2.0E-6
00000101000000100011110010100011000,1,2.0E-6
00000101100111101001100010100011000,13,2.6E-5
00000101100111101001101010100011000,2,4.0E-6
00000101110011100001110010100011000,1,2.0E-6
00000101111011100110010010100011000,1,2.0E-6
00000110001111011110100010100011000,1,2.0E-6
00000110001111100010100010100011000,1,2.0E-6
00000110001111100011011010100011000,1,2.0E-6
00000110001111100100101010100011000,1,2.0E-6
00000110001111100101101010100011000,2,4.0E-6
00000110001111100101110010100011000,1,2.0E-6
00000110001111100110000010100011000,1,2.0E-6
00000110001111100110001010100011000,1,2.0E-6
00000110001111100110010010100011000,5,1.0E-5
00000110001111100110011010100011000,2,4.0E-6
00000110001111100110100010100011000,4,8.0E-6
00000110001111100110101010100011000,14,2.8E-5
00000110001111100110110010100011000,19,3.8E-5
00000110001111100110111010100011000,47,9.4E-5
00000110001111100111000010100011000,2153,0.004306
00000110001111100111001010100011000,119,2.38E-4
00000110001111100111010010100011000,32,6.4E-5
00000110001111100111011010100011000,11,2.2E-5
00000110001111100111100010100011000,4,8.0E-6
00000110001111100111110010100011000,2,4.0E-6
00000110001111100111111010100011000,3,6.0E-6
00000110001111101000000010100011000,2,4.0E-6
00000110001111101000001010100011000,1,2.0E-6
00000110001111101000011010100011000,2,4.0E-6
00000110001111101000100010100011000,1,2.0E-6
00000110001111101000101010100011000,1,2.0E-6
00000110001111101001000010100011000,1,2.0E-6
00000110001111101001001010100011000,1,2.0E-6
00000110001111101010001010100011000,1,2.0E-6
00000110001111110110011010100011000,1,2.0E-6
00000110010000001010101010100011000,1,2.0E-6
00000110110111100100100010100011000,8,1.6E-5
00000110110111100100101010100011000,1,2.0E-6
00000111011010111000110010100011000,1,2.0E-6
00000111011111010100000010100011000,1,2.0E-6
00000111011111010100010010100011000,1,2.0E-6
00000111011111010110111010100011000,1,2.0E-6
00000111011111011101110010100011000,1,2.0E-6
00000111011111011110000010100011000,1,2.0E-6
00000111011111011110111010100011000,1,2.0E-6
00000111011111011111100010100011000,1,2.0E-6
00000111011111100000000010100011000,1,2.0E-6
00000111011111100000001010100011000,1,2.0E-6
00000111011111100000011010100011000,1,2.0E-6
00000111011111100000100010100011000,1,2.0E-6
00000111011111100000101010100011000,1,2.0E-6
00000111011111100000110010100011000,2,4.0E-6
00000111011111100001001010100011000,4,8.0E-6
00000111011111100001011010100011000,4,8.0E-6
00000111011111100001100010100011000,10,2.0E-5
00000111011111100001101010100011000,9,1.8E-5
00000111011111100001110010100011000,25,5.0E-5
00000111011111100001111010100011000,74,1.48E-4
00000111011111100010000010100011000,1992,0.003984
00000111011111100010001010100011000,179,3.58E-4
00000111011111100010010010100011000,38,7.6E-5
00000111011111100010011010100011000,14,2.8E-5
00000111011111100010100010100011000,9,1.8E-5
00000111011111100010101010100011000,4,8.0E-6
00000111011111100010110010100011000,3,6.0E-6
00000111011111100010111010100011000,2,4.0E-6
00000111011111100011000010100011000,1,2.0E-6
00000111011111100011001010100011000,1,2.0E-6
00000111011111100011010010100011000,1,2.0E-6
00000111011111100011011010100011000,1,2.0E-6
00000111011111100011110010100011000,1,2.0E-6
00000111011111100100100010100011000,1,2.0E-6
00000111011111100100101010100011000,1,2.0E-6
00000111011111100101110010100011000,1,2.0E-6
00000111011111100110111010100011000,1,2.0E-6
00000111100000100001111010100011000,1,2.0E-6
00000111101010101000101010100011000,1,2.0E-6
00000111101110011001011010100011000,1,2.0E-6
00000111110010011010110010100011000,1,2.0E-6
00001000000111011111010010100011000,1,2.0E-6
00001000000111011111011010100011000,1,2.0E-6
00001000000111011111100010100011000,21,4.2E-5
00001000000111011111101010100011000,2,4.0E-6
00001000000111011111110010100011000,2,4.0E-6
00001000000111100000000010100011000,1,2.0E-6
00001000001000111101110010100011000,1,2.0E-6
00001000101111010010110010100011000,1,2.0E-6
00001000101111010010111010100011000,1,2.0E-6
00001000101111011000101010100011000,1,2.0E-6
00001000101111011001010010100011000,1,2.0E-6
00001000101111011001011010100011000,1,2.0E-6
00001000101111011001100010100011000,1,2.0E-6
00001000101111011011001010100011000,1,2.0E-6
00001000101111011011110010100011000,2,4.0E-6
00001000101111011011111010100011000,1,2.0E-6
00001000101111011100000010100011000,1,2.0E-6
00001000101111011100001010100011000,3,6.0E-6
00001000101111011100010010100011000,6,1.2E-5
00001000101111011100011010100011000,9,1.8E-5
00001000101111011100100010100011000,6,1.2E-5
00001000101111011100101010100011000,16,3.2E-5
00001000101111011100110010100011000,29,5.8E-5
00001000101111011100111010100011000,91,1.82E-4
00001000101111011101000010100011000,1810,0.00362
00001000101111011101001010100011000,276,5.52E-4
00001000101111011101010010100011000,46,9.2E-5
00001000101111011101011010100011000,14,2.8E-5
00001000101111011101100010100011000,13,2.6E-5
00001000101111011101101010100011000,5,1.0E-5
00001000101111011101110010100011000,3,6.0E-6
