state,frequency,pct
00000000000000000000111011101,35806,0.071612
00000000000000100000111011101,1,2.0E-6
00000000000001111000111011101,1,2.0E-6
00000000000011110110111011101,1,2.0E-6
00000000001001011110111011101,1,2.0E-6
00000000001010000100111011101,1,2.0E-6
00000000001010111000111011101,1,2.0E-6
00000000001111001100111011101,1,2.0E-6
00000000010000000000111011101,1,2.0E-6
00000000010001110000111011101,1,2.0E-6
00000000010011100010111011101,1,2.0E-6
00000000010100110100111011101,1,2.0E-6
00000000010110110010111011101,1,2.0E-6
00000000011001110110111011101,1,2.0E-6
00000000011011001010111011101,1,2.0E-6
00000000011011011110111011101,1,2.0E-6
00000000011011100000111011101,1,2.0E-6
00000000011100000010111011101,1,2.0E-6
00000000011100111010111011101,1,2.0E-6
00000000011111110110111011101,1,2.0E-6
00000000100000011000111011101,1,2.0E-6
00000000100001100100111011101,1,2.0E-6
00000000100011100110111011101,1,2.0E-6
00000000100011111100111011101,1,2.0E-6
00000000100100000000111011101,1,2.0E-6
00000000100100001010111011101,1,2.0E-6
00000000100100100000111011101,1,2.0E-6
00000000100100101000111011101,1,2.0E-6
00000000100110000110111011101,1,2.0E-6
00000000101001001010111011101,1,2.0E-6
00000000101101000110111011101,1,2.0E-6
00000000101110000000111011101,1,2.0E-6
00000000101110001010111011101,1,2.0E-6
00000000101111011010111011101,1,2.0E-6
00000000110001001010111011101,1,2.0E-6
00000000110001110000111011101,1,2.0E-6
00000000110010100000111011101,1,2.0E-6
00000000110101110100111011101,1,2.0E-6
00000000110101111100111011101,1,2.0E-6
00000000111001000110111011101,1,2.0E-6
00000000111100011000111011101,1,2.0E-6
00000000111100111010111011101,1,2.0E-6
00000000111101011000111011101,1,2.0E-6
00000000111110110100111011101,1,2.0E-6
00000001000000100000111011101,1,2.0E-6
00000001001001111110111011101,1,2.0E-6
00000010000001011000111011101,1,2.0E-6
00000010000010011100111011101,1,2.0E-6
00000010000011100100111011101,1,2.0E-6
00000010000101100100111011101,1,2.0E-6
00000010000110001110111011101,1,2.0E-6
00000010000110010000111011101,1,2.0E-6
00000010000110110110111011101,1,2.0E-6
00000010000110111010111011101,1,2.0E-6
00000010001001110100111011101,1,2.0E-6
00000010010001000010111011101,1,2.0E-6
00000010010101001010111011101,1,2.0E-6
00000010010110001100111011101,1,2.0E-6
00000010010111011000111011101,1,2.0E-6
00000010010111100110111011101,1,2.0E-6
00000010010111101000111011101,1,2.0E-6
00000010100001111100111011101,1,2.0E-6
00000010100010001110111011101,1,2.0E-6
00000010100100011010111011101,1,2.0E-6
00000010101001011000111011101,1,2.0E-6
00000010101001111000111011101,1,2.0E-6
00000010101010001100111011101,1,2.0E-6
00000010101010110100111011101,2,4.0E-6
00000010101100000010111011101,1,2.0E-6
00000010101100100010111011101,1,2.0E-6
00000010110001100000111011101,1,2.0E-6
00000010110010011000111011101,1,2.0E-6
00000010110011011100111011101,1,2.0E-6
00000010110111101010111011101,1,2.0E-6
00000010111010010100111011101,1,2.0E-6
00000010111010100000111011101,1,2.0E-6
00000010111010101110111011101,1,2.0E-6
00000010111101001010111011101,1,2.0E-6
00000010111101101100111011101,1,2.0E-6
00000010111111000000111011101,1,2.0E-6
00000011000000101100111011101,1,2.0E-6
00000011000010110110111011101,1,2.0E-6
00000011000011011100111011101,1,2.0E-6
00000011000101000110111011101,1,2.0E-6
00000011000101101000111011101,1,2.0E-6
00000011001001001100111011101,1,2.0E-6
00000011001001100100111011101,1,2.0E-6
00000011001001101000111011101,1,2.0E-6
00000011001001110100111011101,1,2.0E-6
00000011001011001110111011101,1,2.0E-6
00000011001100000100111011101,1,2.0E-6
00000011001100100010111011101,1,2.0E-6
00000011001110011110111011101,1,2.0E-6
00000011001110101110111011101,1,2.0E-6
00000011010000000100111011101,1,2.0E-6
00000011010000110110111011101,1,2.0E-6
00000011010010110110111011101,1,2.0E-6
00000011010111110110111011101,1,2.0E-6
00000011011000000100111011101,1,2.0E-6
00000011011010000000111011101,1,2.0E-6
00000011011010110010111011101,1,2.0E-6
00000011011011001110111011101,1,2.0E-6
00000011011110001010111011101,1,2.0E-6
00000011011110011100111011101,1,2.0E-6
00000011011110110100111011101,1,2.0E-6
00000011100000000100111011101,1,2.0E-6
00000011100001001010111011101,1,2.0E-6
00000011100011001100111011101,1,2.0E-6
00000011100100110010111011101,1,2.0E-6
00000011100101001110111011101,1,2.0E-6
00000011100111000100111011101,1,2.0E-6
00000011100111101000111011101,1,2.0E-6
00000011101000010000111011101,1,2.0E-6
00000011101000010010111011101,1,2.0E-6
00000011101010100010111011101,1,2.0E-6
00000011101011001010111011101,1,2.0E-6
00000011101011110010111011101,1,2.0E-6
00000011101101101100111011101,1,2.0E-6
00000011110001001010111011101,1,2.0E-6
